Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Customer_Segment,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Total_Sales
ORD007869,2023-09-10,CUST0327,Elizabeth Newton,East,Home Office,Food & Beverage,Tea,13,572.2,0.1,1286.67,6694.74
ORD007870,2023-10-11,CUST0050,Leah Williams,Central,Corporate,Office Supplies,Binder,9,548.66,0.0,1007.71,4937.94
ORD007871,2023-08-13,CUST0133,William Mueller,Central,Consumer,Furniture,Desk,3,635.86,0.05,620.9,1812.2
ORD007872,2023-05-11,CUST0085,Susan Mcintyre,East,Consumer,Office Supplies,Paper,5,768.45,0.0,1279.15,3842.25
ORD007873,2023-12-25,CUST0401,Sharon Reeves,West,Corporate,Furniture,Sofa,6,654.74,0.1,835.15,3535.6
ORD007874,2023-06-02,CUST0469,Robert Kelly,North,Corporate,Clothing,Shirt,15,132.85,0.0,211.98,1992.75
ORD007875,2023-02-05,CUST0222,Justin Hill,North,Consumer,Furniture,Bookshelf,5,567.53,0.0,875.34,2837.65
ORD007876,2023-02-23,CUST0052,Derek Mendez,West,Consumer,Clothing,Shoes,3,596.02,0.0,440.07,1788.06
ORD007877,2023-07-24,CUST0313,Jesse Morris,South,Corporate,Furniture,Chair,7,455.39,0.05,439.57,3028.34
ORD007878,2023-01-10,CUST0081,Debbie Dudley,North,Corporate,Furniture,Chair,13,259.92,0.0,1113.35,3378.96
ORD007879,2023-03-08,CUST0144,Cheyenne Price,East,Consumer,Furniture,Table,6,601.43,0.0,364.67,3608.58
ORD007880,2023-06-26,CUST0409,Susan Hutchinson,West,Home Office,Clothing,Jacket,3,760.24,0.05,620.26,2166.68
ORD007881,2023-12-29,CUST0474,Bradley Manning Jr.,West,Consumer,Office Supplies,Paper,15,628.35,0.05,2406.27,8953.99
ORD007882,2023-02-04,CUST0269,Vernon Lewis,Central,Home Office,Clothing,Shirt,7,732.84,0.0,855.69,5129.88
ORD007883,2023-03-14,CUST0009,Brandon Smith,South,Corporate,Office Supplies,Stapler,12,292.77,0.0,857.9,3513.24
ORD007884,2023-02-09,CUST0342,Gary Conley,West,Home Office,Clothing,Pants,5,563.19,0.15,283.66,2393.56
ORD007885,2023-03-16,CUST0488,Brad Hall,North,Consumer,Office Supplies,Pen,8,530.05,0.0,1339.39,4240.4
ORD007886,2023-08-12,CUST0340,Sharon Shelton,West,Corporate,Food & Beverage,Snacks,14,480.5,0.05,730.62,6390.65
ORD007887,2023-09-23,CUST0416,Joseph Rice,South,Home Office,Office Supplies,Notebook,8,104.91,0.15,110.61,713.39
ORD007888,2023-05-16,CUST0074,Mary Oconnor,East,Corporate,Electronics,Monitor,11,721.25,0.15,1800.53,6743.69
ORD007889,2023-03-10,CUST0066,James Bennett,South,Corporate,Clothing,Shirt,7,583.58,0.0,459.12,4085.06
ORD007890,2023-01-15,CUST0144,Cheyenne Price,Central,Home Office,Food & Beverage,Water,14,142.98,0.0,333.33,2001.72
ORD007891,2023-11-23,CUST0144,Cheyenne Price,East,Corporate,Office Supplies,Paper,15,324.75,0.1,965.7,4384.12
ORD007892,2023-09-14,CUST0022,Ashley Christian,North,Consumer,Electronics,Monitor,4,204.19,0.05,146.78,775.92
ORD007893,2023-10-24,CUST0314,Benjamin Baxter,West,Home Office,Office Supplies,Binder,8,262.62,0.05,429.41,1995.91
ORD007894,2023-08-03,CUST0144,Cheyenne Price,West,Home Office,Clothing,Shoes,7,326.46,0.05,653.68,2170.96
ORD007895,2023-10-22,CUST0366,Derek Ramirez,North,Consumer,Office Supplies,Folder,9,96.0,0.1,226.36,777.6
ORD007896,2023-05-23,CUST0466,Madison Johnson,North,Consumer,Furniture,Cabinet,13,126.32,0.0,337.97,1642.16
ORD007897,2023-12-26,CUST0131,Christopher Williams,East,Consumer,Furniture,Bookshelf,5,581.35,0.0,792.95,2906.75
ORD007898,2023-03-10,CUST0062,Colin Valentine,East,Corporate,Electronics,Laptop,1,237.98,0.1,31.68,214.18
ORD007899,2023-11-14,CUST0022,Ashley Christian,North,Corporate,Food & Beverage,Coffee,13,500.25,0.1,866.09,5852.93
ORD007900,2023-07-07,CUST0039,Michelle Campbell,East,Corporate,Food & Beverage,Coffee,6,482.36,0.0,677.91,2894.16
ORD007901,2023-04-27,CUST0247,Madison Webb,West,Corporate,Furniture,Table,8,467.68,0.0,408.16,3741.44
ORD007902,2023-08-23,CUST0276,Mrs. Christine Brown,South,Corporate,Electronics,Laptop,9,53.81,0.0,52.77,484.29
ORD007903,2023-10-30,CUST0170,Jonathan Stephens,North,Home Office,Furniture,Cabinet,5,723.77,0.0,463.45,3618.85
ORD007904,2023-08-09,CUST0141,Scott Meyer,North,Consumer,Food & Beverage,Water,3,775.4,0.0,632.97,2326.2
ORD007905,2023-01-23,CUST0341,Tina Davila,Central,Corporate,Food & Beverage,Water,1,755.29,0.0,102.89,755.29
ORD007906,2023-12-24,CUST0429,Felicia Cook,North,Corporate,Office Supplies,Binder,6,466.12,0.15,456.65,2377.21
ORD007907,2023-03-30,CUST0468,Philip Smith,East,Consumer,Food & Beverage,Energy Drink,8,102.3,0.05,143.46,777.48
ORD007908,2023-04-21,CUST0195,Jasmin Jones,North,Consumer,Food & Beverage,Coffee,2,522.02,0.0,157.81,1044.04
ORD007909,2023-10-08,CUST0023,Cody Galvan,South,Consumer,Office Supplies,Notebook,9,171.82,0.0,493.46,1546.38
ORD007910,2023-05-17,CUST0500,Heidi Moon,Central,Consumer,Clothing,Hat,3,661.23,0.15,344.99,1686.14
ORD007911,2023-02-07,CUST0160,Christina Shaw,Central,Consumer,Electronics,Laptop,14,759.37,0.0,3448.51,10631.18
ORD007912,2023-07-29,CUST0284,Jacob Benton,West,Consumer,Clothing,Shirt,2,402.49,0.05,79.24,764.73
ORD007913,2023-03-04,CUST0192,Heather Anderson,South,Home Office,Office Supplies,Stapler,1,693.89,0.0,125.9,693.89
ORD007914,2023-10-27,CUST0307,Mary Wood,West,Corporate,Furniture,Chair,4,536.39,0.0,277.44,2145.56
ORD007915,2023-02-08,CUST0497,Aaron Brown MD,South,Corporate,Furniture,Cabinet,12,538.1,0.05,1682.56,6134.34
ORD007916,2023-03-07,CUST0425,Dylan Murphy,Central,Consumer,Furniture,Bookshelf,13,311.06,0.0,483.5,4043.78
ORD007917,2023-04-27,CUST0304,Diane Johnston,East,Corporate,Electronics,Webcam,7,16.74,0.0,24.0,117.18
ORD007918,2023-02-27,CUST0357,Debra Prince,South,Consumer,Office Supplies,Folder,9,231.05,0.1,318.8,1871.51
ORD007919,2023-08-20,CUST0191,Erica Lopez,South,Home Office,Furniture,Sofa,15,63.4,0.05,157.25,903.45
ORD007920,2023-02-25,CUST0472,Joseph Ingram,South,Home Office,Furniture,Cabinet,4,180.72,0.15,99.01,614.45
ORD007921,2023-08-08,CUST0466,Madison Johnson,Central,Corporate,Electronics,Webcam,8,289.86,0.1,224.03,2086.99
ORD007922,2023-01-02,CUST0230,Raymond Deleon,East,Corporate,Office Supplies,Binder,3,278.84,0.0,138.22,836.52
ORD007923,2023-05-03,CUST0260,Larry Quinn,West,Home Office,Clothing,Shirt,3,171.0,0.15,80.71,436.05
ORD007924,2023-09-24,CUST0250,Francis Harvey,Central,Consumer,Office Supplies,Pen,8,652.43,0.0,1438.53,5219.44
ORD007925,2023-11-02,CUST0032,Karen Johnson,West,Consumer,Food & Beverage,Water,11,543.17,0.0,1174.61,5974.87
ORD007926,2023-05-08,CUST0199,Joshua Mendoza,West,Corporate,Clothing,Pants,2,731.51,0.0,422.95,1463.02
ORD007927,2023-07-27,CUST0384,John Daniels,South,Home Office,Food & Beverage,Juice,4,175.34,0.1,135.54,631.22
ORD007928,2023-06-07,CUST0251,Gregory Cohen,North,Consumer,Electronics,Mouse,2,240.56,0.15,77.56,408.95
ORD007929,2023-04-08,CUST0459,Holly Kelly,Central,Consumer,Food & Beverage,Water,3,720.65,0.0,492.78,2161.95
ORD007930,2023-03-18,CUST0467,Timothy Jones,Central,Home Office,Electronics,Webcam,6,709.18,0.0,1216.06,4255.08
ORD007931,2023-07-15,CUST0008,Jake Simpson,East,Consumer,Furniture,Table,11,379.76,0.0,898.45,4177.36
ORD007932,2023-01-10,CUST0197,Laura Schneider,East,Home Office,Electronics,Mouse,4,279.72,0.1,346.31,1006.99
ORD007933,2023-03-23,CUST0317,Stephanie Butler,Central,Consumer,Office Supplies,Folder,5,744.77,0.0,1201.26,3723.85
ORD007934,2023-01-23,CUST0208,Samantha Ryan,Central,Home Office,Office Supplies,Notebook,13,479.67,0.1,1682.83,5612.14
ORD007935,2023-12-08,CUST0425,Dylan Murphy,Central,Corporate,Electronics,Monitor,12,128.8,0.05,218.9,1468.32
ORD007936,2023-12-27,CUST0076,Lauren Stewart,South,Home Office,Electronics,Headphones,3,474.44,0.05,447.01,1352.15
ORD007937,2023-09-15,CUST0352,Sabrina Daniel,West,Corporate,Office Supplies,Stapler,13,297.52,0.15,887.55,3287.6
ORD007938,2023-01-08,CUST0441,Alexander Jones,South,Home Office,Electronics,Tablet,11,673.52,0.1,1352.56,6667.85
ORD007939,2023-07-17,CUST0185,Micheal Raymond,Central,Consumer,Clothing,Hat,14,483.74,0.0,2245.26,6772.36
ORD007940,2023-02-28,CUST0420,Lawrence Goodwin,South,Home Office,Clothing,Jacket,6,777.27,0.0,1072.27,4663.62
ORD007941,2023-03-08,CUST0236,Mark Reynolds,West,Consumer,Food & Beverage,Energy Drink,12,287.88,0.0,1167.38,3454.56
ORD007942,2023-03-04,CUST0320,Andre Warren,Central,Corporate,Electronics,Webcam,12,193.44,0.0,412.15,2321.28
ORD007943,2023-08-17,CUST0242,Angela Moore,South,Home Office,Electronics,Laptop,9,409.44,0.0,1163.38,3684.96
ORD007944,2023-01-23,CUST0376,Shelly Trevino,North,Corporate,Clothing,Tie,1,451.92,0.0,55.14,451.92
ORD007945,2023-10-30,CUST0403,Victoria Williams,West,Consumer,Clothing,Tie,3,292.01,0.1,105.17,788.43
ORD007946,2023-12-06,CUST0265,Claudia Duarte,East,Home Office,Office Supplies,Folder,3,762.93,0.0,594.59,2288.79
ORD007947,2023-09-17,CUST0434,Angela Thomas,North,Corporate,Office Supplies,Stapler,10,749.09,0.0,2483.74,7490.9
ORD007948,2023-11-08,CUST0290,Randy Williams,East,Consumer,Furniture,Chair,11,664.29,0.05,2260.67,6941.83
ORD007949,2023-11-23,CUST0467,Timothy Jones,East,Corporate,Office Supplies,Paper,13,584.93,0.0,1504.73,7604.09
ORD007950,2023-03-05,CUST0437,Melissa Robinson,Central,Consumer,Clothing,Shirt,5,375.09,0.15,224.79,1594.13
ORD007951,2023-08-21,CUST0391,April Robinson,North,Home Office,Furniture,Cabinet,1,310.78,0.1,40.92,279.7
ORD007952,2023-03-12,CUST0004,Mark Shaffer,South,Corporate,Food & Beverage,Coffee,13,203.59,0.1,613.15,2382.0
ORD007953,2023-08-16,CUST0318,Alison Murphy,East,Consumer,Food & Beverage,Energy Drink,7,512.68,0.15,506.34,3050.45
ORD007954,2023-03-18,CUST0136,Victor Glass,North,Corporate,Office Supplies,Binder,10,380.73,0.0,1161.77,3807.3
ORD007955,2023-07-05,CUST0305,Megan Simmons,North,Home Office,Food & Beverage,Tea,13,421.18,0.0,1609.06,5475.34
ORD007956,2023-07-03,CUST0081,Debbie Dudley,South,Home Office,Furniture,Table,8,393.84,0.0,458.46,3150.72
ORD007957,2023-11-19,CUST0300,Mark Smith,Central,Corporate,Office Supplies,Binder,13,265.94,0.0,1073.51,3457.22
ORD007958,2023-03-11,CUST0081,Debbie Dudley,North,Corporate,Office Supplies,Folder,9,584.21,0.05,1665.05,4995.0
ORD007959,2023-10-23,CUST0057,Ethan Johnson,South,Home Office,Food & Beverage,Energy Drink,12,706.09,0.1,1529.22,7625.77
ORD007960,2023-05-03,CUST0128,James English,East,Home Office,Furniture,Sofa,1,677.41,0.05,184.43,643.54
ORD007961,2023-03-16,CUST0106,Keith Jones,North,Consumer,Electronics,Monitor,2,492.61,0.15,157.83,837.44
ORD007962,2023-07-02,CUST0449,Jonathan Davenport,West,Corporate,Furniture,Desk,10,708.85,0.15,1853.36,6025.23
ORD007963,2023-07-21,CUST0438,Casey Bentley,West,Consumer,Electronics,Keyboard,12,347.17,0.05,662.87,3957.74
ORD007964,2023-10-13,CUST0379,Lindsay Livingston,West,Consumer,Clothing,Jacket,14,400.73,0.0,1462.79,5610.22
ORD007965,2023-04-19,CUST0212,Steven Wilson,West,Consumer,Food & Beverage,Juice,11,568.98,0.0,1229.82,6258.78
ORD007966,2023-09-19,CUST0233,Nathaniel Bates,North,Home Office,Clothing,Jacket,15,409.58,0.0,1126.87,6143.7
ORD007967,2023-02-04,CUST0273,Elizabeth Soto,Central,Corporate,Office Supplies,Binder,6,158.26,0.1,195.33,854.6
ORD007968,2023-08-29,CUST0200,Eric Johnson,North,Corporate,Furniture,Sofa,5,711.01,0.0,364.79,3555.05
ORD007969,2023-05-31,CUST0047,Travis Shelton,North,Corporate,Food & Beverage,Tea,3,646.32,0.05,197.12,1842.01
ORD007970,2023-05-01,CUST0191,Erica Lopez,North,Corporate,Electronics,Headphones,10,226.35,0.15,525.5,1923.97
ORD007971,2023-08-16,CUST0133,William Mueller,East,Consumer,Electronics,Headphones,8,54.04,0.0,145.76,432.32
ORD007972,2023-05-13,CUST0026,Pamela Day,West,Home Office,Electronics,Tablet,3,549.23,0.0,494.23,1647.69
ORD007973,2023-08-03,CUST0055,Benjamin Reilly,North,Corporate,Office Supplies,Folder,6,158.17,0.0,244.25,949.02
ORD007974,2023-03-12,CUST0486,Deborah Walker,West,Home Office,Furniture,Chair,2,299.1,0.0,76.95,598.2
ORD007975,2023-01-16,CUST0458,Todd Alvarez Jr.,Central,Home Office,Furniture,Table,6,164.6,0.0,288.48,987.6
ORD007976,2023-11-23,CUST0318,Alison Murphy,East,Home Office,Electronics,Keyboard,13,115.02,0.0,247.8,1495.26
ORD007977,2023-01-29,CUST0426,Miguel Chase,Central,Home Office,Clothing,Shirt,11,641.13,0.05,1984.36,6699.81
ORD007978,2023-04-22,CUST0250,Francis Harvey,West,Corporate,Clothing,Shirt,11,701.3,0.0,1512.08,7714.3
ORD007979,2023-01-06,CUST0220,Rebecca Chandler,North,Corporate,Electronics,Tablet,7,242.47,0.0,210.25,1697.29
ORD007980,2023-10-04,CUST0118,Brandi Beck,South,Home Office,Office Supplies,Pen,14,562.73,0.0,2086.58,7878.22
ORD007981,2023-05-24,CUST0021,Zachary Hayes,West,Home Office,Electronics,Keyboard,4,731.1,0.1,847.48,2631.96
ORD007982,2023-04-09,CUST0165,Alec Carter,South,Consumer,Clothing,Pants,12,129.95,0.0,324.84,1559.4
ORD007983,2023-06-29,CUST0462,Melanie Jackson,East,Consumer,Furniture,Cabinet,11,571.86,0.0,1019.3,6290.46
ORD007984,2023-05-14,CUST0041,David Schaefer,East,Home Office,Electronics,Mouse,7,589.63,0.1,495.21,3714.67
ORD007985,2023-07-16,CUST0190,Michelle Robles,Central,Home Office,Furniture,Cabinet,11,151.98,0.0,391.53,1671.78
ORD007986,2023-11-29,CUST0487,Laura Morris,Central,Corporate,Food & Beverage,Tea,6,335.19,0.15,566.65,1709.47
ORD007987,2023-11-09,CUST0138,Regina Thomas,East,Corporate,Food & Beverage,Energy Drink,14,229.96,0.0,1095.27,3219.44
ORD007988,2023-04-21,CUST0450,Tracy Harrison,North,Home Office,Office Supplies,Paper,10,537.72,0.05,932.78,5108.34
ORD007989,2023-02-23,CUST0093,Michael Morris,South,Home Office,Office Supplies,Stapler,14,646.29,0.15,2257.6,7690.85
ORD007990,2023-11-08,CUST0131,Christopher Williams,Central,Consumer,Electronics,Monitor,11,560.46,0.0,1123.4,6165.06
ORD007991,2023-09-15,CUST0135,Sheila Gay,East,Home Office,Electronics,Tablet,13,147.38,0.0,219.54,1915.94
ORD007992,2023-08-31,CUST0059,Dakota Perez,East,Home Office,Clothing,Jacket,15,554.64,0.15,2473.08,7071.66
ORD007993,2023-03-18,CUST0285,Jessica Morris,West,Consumer,Electronics,Laptop,9,211.19,0.05,557.54,1805.67
ORD007994,2023-02-04,CUST0017,Whitney Page,Central,Consumer,Food & Beverage,Energy Drink,10,438.65,0.15,976.85,3728.53
ORD007995,2023-04-23,CUST0243,Aimee Bruce,Central,Consumer,Electronics,Laptop,1,238.64,0.0,54.21,238.64
ORD007996,2023-11-26,CUST0138,Regina Thomas,East,Home Office,Office Supplies,Stapler,6,687.91,0.0,1212.11,4127.46
ORD007997,2023-12-11,CUST0069,James Wilson,East,Corporate,Clothing,Pants,2,778.99,0.15,153.72,1324.28
ORD007998,2023-12-15,CUST0403,Victoria Williams,East,Consumer,Electronics,Laptop,10,228.94,0.15,528.47,1945.99
ORD007999,2023-03-09,CUST0206,Sydney Jackson,East,Home Office,Furniture,Chair,7,283.02,0.0,346.72,1981.14
ORD008000,2023-08-11,CUST0089,Dr. Lisa Shaw,North,Consumer,Electronics,Headphones,9,440.6,0.1,939.27,3568.86
ORD008001,2023-08-30,CUST0329,Lisa Carpenter,West,Corporate,Electronics,Keyboard,4,374.41,0.05,201.17,1422.76
ORD008002,2023-04-02,CUST0260,Larry Quinn,East,Corporate,Clothing,Hat,12,552.61,0.0,2056.62,6631.32
ORD008003,2023-05-23,CUST0289,George Neal,South,Corporate,Office Supplies,Binder,9,71.4,0.0,180.1,642.6
ORD008004,2023-09-10,CUST0103,Jamie Taylor MD,South,Corporate,Clothing,Tie,14,71.63,0.15,294.27,852.4
ORD008005,2023-01-21,CUST0122,Carolyn Smith,West,Corporate,Clothing,Pants,2,91.47,0.0,55.71,182.94
ORD008006,2023-06-13,CUST0354,Thomas Sanchez,South,Corporate,Office Supplies,Binder,4,178.61,0.1,114.72,643.0
ORD008007,2023-12-22,CUST0178,Rodney Duncan,North,Home Office,Office Supplies,Binder,5,45.87,0.0,51.31,229.35
ORD008008,2023-08-09,CUST0446,Jessica Hernandez,West,Consumer,Furniture,Table,8,621.48,0.1,1047.53,4474.66
ORD008009,2023-02-11,CUST0054,Sheila Smith,Central,Home Office,Furniture,Chair,13,746.52,0.0,2036.14,9704.76
ORD008010,2023-12-16,CUST0017,Whitney Page,East,Home Office,Food & Beverage,Water,15,264.73,0.15,872.15,3375.31
ORD008011,2023-12-17,CUST0238,Megan Hahn,North,Corporate,Furniture,Cabinet,4,558.45,0.05,427.76,2122.11
ORD008012,2023-07-28,CUST0245,Jennifer Diaz,South,Consumer,Office Supplies,Stapler,10,322.99,0.0,1049.34,3229.9
ORD008013,2023-09-06,CUST0402,Megan Brown,North,Consumer,Food & Beverage,Energy Drink,8,183.55,0.05,432.14,1394.98
ORD008014,2023-04-18,CUST0282,Bradley Phillips,North,Corporate,Clothing,Shirt,3,105.96,0.15,92.6,270.2
ORD008015,2023-08-12,CUST0093,Michael Morris,Central,Corporate,Clothing,Hat,11,618.13,0.0,1491.77,6799.43
ORD008016,2023-05-16,CUST0087,Adam Taylor,Central,Home Office,Electronics,Tablet,13,223.45,0.05,650.0,2759.61
ORD008017,2023-12-18,CUST0150,Anne Ferguson,East,Corporate,Electronics,Tablet,11,509.53,0.15,956.66,4764.11
ORD008018,2023-09-17,CUST0270,Kevin Ortiz,Central,Corporate,Food & Beverage,Tea,10,629.93,0.0,2179.57,6299.3
ORD008019,2023-02-06,CUST0320,Andre Warren,North,Home Office,Furniture,Desk,12,39.78,0.0,83.22,477.36
ORD008020,2023-02-18,CUST0245,Jennifer Diaz,Central,Corporate,Furniture,Cabinet,12,432.61,0.0,1059.42,5191.32
ORD008021,2023-06-29,CUST0384,John Daniels,North,Corporate,Office Supplies,Paper,3,217.69,0.0,177.14,653.07
ORD008022,2023-11-29,CUST0150,Anne Ferguson,North,Corporate,Furniture,Chair,7,583.95,0.15,973.03,3474.5
ORD008023,2023-07-17,CUST0394,Zachary Roberts,East,Consumer,Clothing,Shirt,1,63.99,0.0,13.45,63.99
ORD008024,2023-01-09,CUST0132,Caroline Montgomery,West,Corporate,Furniture,Chair,3,602.61,0.0,373.18,1807.83
ORD008025,2023-12-11,CUST0203,Matthew Sanchez,North,Corporate,Food & Beverage,Coffee,12,667.88,0.0,1640.54,8014.56
ORD008026,2023-01-04,CUST0386,Melinda Lambert,South,Home Office,Food & Beverage,Energy Drink,10,90.98,0.05,97.7,864.31
ORD008027,2023-09-17,CUST0258,Jesse Bell,North,Corporate,Furniture,Cabinet,3,761.49,0.05,395.8,2170.25
ORD008028,2023-01-10,CUST0493,Jacob Stephens,Central,Home Office,Clothing,Shoes,3,133.95,0.1,74.47,361.66
ORD008029,2023-07-20,CUST0477,Donald Lawrence,West,Consumer,Office Supplies,Binder,6,713.57,0.1,1056.2,3853.28
ORD008030,2023-08-12,CUST0499,Eric Edwards,North,Consumer,Office Supplies,Folder,1,50.17,0.0,14.91,50.17
ORD008031,2023-06-15,CUST0389,Travis Medina,East,Home Office,Electronics,Tablet,5,556.48,0.0,325.21,2782.4
ORD008032,2023-09-12,CUST0404,Dillon Mercer,Central,Consumer,Electronics,Mouse,8,66.15,0.1,161.34,476.28
ORD008033,2023-06-13,CUST0073,Joshua Olsen,West,Consumer,Clothing,Shirt,9,343.88,0.0,824.72,3094.92
ORD008034,2023-08-09,CUST0259,Thomas Roberson,South,Home Office,Clothing,Pants,15,36.27,0.0,159.38,544.05
ORD008035,2023-05-11,CUST0278,Daniel Reyes,East,Corporate,Clothing,Shirt,4,186.73,0.15,115.25,634.88
ORD008036,2023-02-16,CUST0359,Nicholas Hunter,Central,Home Office,Clothing,Pants,5,450.19,0.0,353.47,2250.95
ORD008037,2023-01-19,CUST0156,Rachel Chung,South,Corporate,Furniture,Cabinet,11,737.29,0.1,939.9,7299.17
ORD008038,2023-06-20,CUST0126,Aaron Yoder,Central,Home Office,Furniture,Chair,6,451.94,0.0,905.43,2711.64
ORD008039,2023-09-13,CUST0355,Daniel Fletcher,West,Consumer,Office Supplies,Pen,5,739.16,0.05,432.16,3511.01
ORD008040,2023-02-02,CUST0018,Michael Graham,West,Home Office,Electronics,Headphones,6,598.49,0.0,1070.97,3590.94
ORD008041,2023-02-16,CUST0271,Lisa Klein,Central,Consumer,Furniture,Table,12,440.44,0.0,783.51,5285.28
ORD008042,2023-08-08,CUST0198,Kristine Lee,North,Corporate,Office Supplies,Pen,11,75.33,0.0,199.17,828.63
ORD008043,2023-10-14,CUST0186,Mark Li,North,Consumer,Clothing,Jacket,13,574.9,0.05,1856.92,7100.01
ORD008044,2023-04-01,CUST0174,Veronica Larsen,North,Corporate,Furniture,Bookshelf,11,664.3,0.05,2212.76,6941.93
ORD008045,2023-09-27,CUST0494,Candice Allen,Central,Home Office,Electronics,Mouse,5,64.75,0.15,38.52,275.19
ORD008046,2023-03-21,CUST0042,Dale Harvey,Central,Consumer,Furniture,Table,8,177.35,0.0,384.09,1418.8
ORD008047,2023-01-20,CUST0408,Scott Phillips,South,Home Office,Furniture,Table,10,363.45,0.15,585.95,3089.32
ORD008048,2023-08-25,CUST0117,Kimberly Watkins,West,Home Office,Clothing,Jacket,7,760.74,0.15,1233.91,4526.4
ORD008049,2023-11-19,CUST0470,Michele Heath,East,Home Office,Electronics,Laptop,9,478.38,0.0,828.73,4305.42
ORD008050,2023-01-17,CUST0246,Miss Erin Montgomery,South,Corporate,Food & Beverage,Water,12,19.88,0.05,44.49,226.63
ORD008051,2023-10-27,CUST0154,Donald Hicks,North,Consumer,Furniture,Chair,15,480.68,0.0,2040.39,7210.2
ORD008052,2023-07-04,CUST0080,Michael Johnson,South,Corporate,Office Supplies,Stapler,14,503.0,0.0,2128.87,7042.0
ORD008053,2023-03-28,CUST0261,Ronald Elliott,East,Consumer,Office Supplies,Pen,15,199.52,0.05,807.75,2843.16
ORD008054,2023-03-17,CUST0180,Douglas Johns,East,Home Office,Clothing,Shirt,4,180.7,0.0,239.92,722.8
ORD008055,2023-04-20,CUST0006,Cory Walker,East,Corporate,Electronics,Webcam,15,508.48,0.0,968.45,7627.2
ORD008056,2023-03-05,CUST0344,John Smith,South,Corporate,Furniture,Desk,12,788.44,0.05,1953.53,8988.22
ORD008057,2023-12-19,CUST0318,Alison Murphy,North,Home Office,Furniture,Bookshelf,2,757.02,0.15,408.23,1286.93
ORD008058,2023-11-20,CUST0091,Julie Moore,South,Consumer,Electronics,Laptop,2,420.5,0.0,282.7,841.0
ORD008059,2023-10-09,CUST0111,Tracey Garner,North,Home Office,Clothing,Hat,10,182.41,0.0,276.63,1824.1
ORD008060,2023-11-04,CUST0335,Cory Mccormick,North,Consumer,Food & Beverage,Energy Drink,10,79.73,0.15,170.68,677.71
ORD008061,2023-08-05,CUST0421,Sherry Bridges,North,Consumer,Electronics,Webcam,13,660.83,0.1,1069.4,7731.71
ORD008062,2023-10-16,CUST0209,Jake Collier,Central,Home Office,Electronics,Headphones,2,223.78,0.0,130.29,447.56
ORD008063,2023-11-26,CUST0414,Mackenzie Rios,Central,Corporate,Furniture,Table,4,708.24,0.0,641.3,2832.96
ORD008064,2023-10-15,CUST0005,Kenneth Welch,East,Home Office,Food & Beverage,Juice,8,532.31,0.1,800.67,3832.63
ORD008065,2023-01-19,CUST0235,Leah Solis,West,Home Office,Clothing,Hat,1,155.04,0.0,31.73,155.04
ORD008066,2023-05-20,CUST0082,Amanda Hoffman,South,Home Office,Office Supplies,Binder,9,582.02,0.15,1248.52,4452.45
ORD008067,2023-05-20,CUST0264,John Parker,East,Consumer,Food & Beverage,Snacks,11,621.41,0.0,2188.58,6835.51
ORD008068,2023-10-23,CUST0021,Zachary Hayes,West,Corporate,Office Supplies,Notebook,13,665.25,0.0,2868.04,8648.25
ORD008069,2023-11-24,CUST0135,Sheila Gay,Central,Home Office,Food & Beverage,Coffee,2,251.42,0.05,112.36,477.7
ORD008070,2023-10-09,CUST0398,Jacob Smith,South,Corporate,Furniture,Bookshelf,11,491.34,0.0,994.29,5404.74
ORD008071,2023-11-15,CUST0201,Monica Garcia,East,Home Office,Clothing,Shoes,11,426.98,0.0,790.41,4696.78
ORD008072,2023-05-07,CUST0428,Danny Castillo,East,Home Office,Office Supplies,Stapler,5,269.63,0.05,273.65,1280.74
ORD008073,2023-04-07,CUST0334,Michael Hardy,South,Corporate,Furniture,Desk,5,285.5,0.05,155.35,1356.12
ORD008074,2023-12-09,CUST0037,Jason Lawson,North,Corporate,Office Supplies,Binder,7,335.27,0.0,793.44,2346.89
ORD008075,2023-05-30,CUST0157,Daniel Scott,West,Corporate,Office Supplies,Binder,11,225.48,0.1,255.96,2232.25
ORD008076,2023-12-22,CUST0311,Emily Davis,East,Corporate,Electronics,Laptop,8,48.95,0.0,48.55,391.6
ORD008077,2023-01-08,CUST0481,Madison Jackson,South,Consumer,Furniture,Bookshelf,6,717.05,0.1,791.64,3872.07
ORD008078,2023-07-13,CUST0472,Joseph Ingram,East,Home Office,Office Supplies,Stapler,3,154.54,0.1,123.26,417.26
ORD008079,2023-07-05,CUST0012,Robin Munoz,Central,Home Office,Office Supplies,Stapler,4,356.4,0.15,203.37,1211.76
ORD008080,2023-09-21,CUST0416,Joseph Rice,East,Home Office,Clothing,Tie,13,67.06,0.0,195.22,871.78
ORD008081,2023-06-15,CUST0226,Michael Hughes,East,Corporate,Clothing,Hat,3,354.33,0.0,317.8,1062.99
ORD008082,2023-11-03,CUST0358,Samuel Pennington,North,Home Office,Electronics,Headphones,10,532.04,0.0,1394.4,5320.4
ORD008083,2023-01-25,CUST0114,Dennis Murray,West,Corporate,Food & Beverage,Energy Drink,14,614.25,0.05,1773.59,8169.52
ORD008084,2023-08-05,CUST0225,Andrew Smith,East,Consumer,Furniture,Cabinet,15,20.09,0.15,69.29,256.15
